"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT07","WT08"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-08","3.80",,"0.00","0.0","0.0",,"102","75","  240","  280","14.1","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-09","4.92",,"0.00","0.0","0.0",,"103","78","  250","  240","15.0","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-10","4.70",,"0.00","0.0","0.0",,"99","79","  230","  140","13.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-11","7.61",,"0.00","0.0","0.0",,"98","74","  230","  260","19.9","30.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-12","5.82",,"0.00","0.0","0.0",,"91","72","  250","  250","16.1","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-13","3.58",,"0.00","0.0","0.0",,"94","64","  270","  260","10.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-14","2.91",,"0.00","0.0","0.0",,"101","66","  240","  210","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-15","3.13",,"0.00","0.0","0.0",,"106","68","  260","  260","10.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-16","3.36",,"0.00","0.0","0.0",,"108","71","  240","  260","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-17","3.80",,"0.00","0.0","0.0",,"108","75","  250","  260","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-18","3.58",,"0.00","0.0","0.0",,"111","76","  250","  240","14.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-19","3.80",,"0.00","0.0","0.0",,"116","82","  270","  240","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-20","3.13",,"0.00","0.0","0.0",,"118","85","   30","  220","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-21","5.14",,"0.00","0.0","0.0",,"116","88","  230","  250","15.0","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-22","7.38",,"0.00","0.0","0.0",,"110","88","  240","  220","17.0","23.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-23","6.26",,"0.00","0.0","0.0",,"110","86","  240","  240","15.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-24","4.47",,"0.00","0.0","0.0",,"114","85","  240","  230","14.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-25","6.93",,"0.00","0.0","0.0",,"112","91","   50","   50","21.9","27.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-26","4.03",,"0.00","0.0","0.0",,"110","89","  260","  260","15.0","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-27","6.04",,"0.00","0.0","0.0",,"108","84","  250","  250","16.1","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-28","5.59",,"0.00","0.0","0.0",,"106","82","  240","  270","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-29","3.58",,"0.00","0.0","0.0",,"106","82","  260","  260","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-06-30","2.91",,"0.00","0.0","0.0",,"107","82","  230","  220","12.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-01","4.03",,"0.00","0.0","0.0",,"108","79","  250","  250","15.0","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-02","5.37",,"0.00","0.0","0.0",,"107","79","  260","  260","14.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-03","5.14",,"0.00","0.0","0.0",,"106","86","  250","  250","15.0","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-04","4.92",,"0.00","0.0","0.0",,"109","84","  230","  230","17.0","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-05","4.47",,"0.00","0.0","0.0",,"111","84","  260","  270","15.0","25.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-06","3.80",,"0.00","0.0","0.0",,"111","86","  240","  240","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-07","4.92",,"0.00","0.0","0.0",,"115","88","   60","   50","21.9","29.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-08","8.28",,"0.00","0.0","0.0",,"112","96","   30","   50","29.1","40.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-09","6.71",,"0.00","0.0","0.0",,"107","86","  250","  250","21.0","27.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-10","6.49",,"0.00","0.0","0.0",,"107","82","  120","  130","17.0","23.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-11","7.38"," 1946",,,,,"102","82","   40","   40","25.1","31.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-12","4.25"," 1822",,,,,"107","85","   50","   40","23.9","29.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-13","3.80",,"0.00","0.0","0.0",,"108","85","  160","  170","17.0","23.0",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-14","5.82",,"0.00","0.0","0.0",,"107","85","  350","  350","21.9","33.1",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-15","5.37",,"0.00","0.0","0.0",,"107","86","   30","   30","21.0","27.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-16","6.71",,"0.97","0.0","0.0",,"102","74","   50","   40","36.0","47.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-17","4.92",,"0.02","0.0","0.0",,"99","76","  190","  190","14.1","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-18","4.92",,"0.02","0.0","0.0",,"100","79","  140","  130","21.0","27.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-19","6.04",,"0.00","0.0","0.0",,"101","82","  250","  240","21.0","29.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-20","5.59",,"0.09","0.0","0.0",,"102","81","  210","  200","23.0","28.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-21","4.47",,"0.16","0.0","0.0",,"103","81","  330","  330","18.1","29.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-22","4.03",,"0.00","0.0","0.0",,"105","82","  360","   20","21.0","28.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-23","5.37",,"0.01","0.0","0.0",,"101","77","   40","  100","25.9","38.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-24","3.13",,"0.27","0.0","0.0",,"88","75","   40","   50","12.1","14.1","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-25","2.01",,"0.01","0.0","0.0",,"98","80","  260","  160","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-26","4.03",,"0.00","0.0","0.0",,"105","81","  240","  240","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-27","6.04",,"0.00","0.0","0.0",,"108","85","   50","   60","23.9","32.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-28","5.82",,"0.00","0.0","0.0",,"100","83","  320","  150","13.0","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-29","4.25",,"0.03","0.0","0.0",,"102","80","  300","  330","17.0","25.9",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-30","1.79",,"0.02","0.0","0.0",,"98","79","  240","  240","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-07-31","4.92",,"0.00","0.0",,,"104","86","  330","  320","21.0","29.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-01","6.93",,"0.00","0.0","0.0",,"101","85","   40","   40","23.9","32.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-02","5.82",,"0.00","0.0","0.0",,"96","85","  140","   80","15.0","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-03","4.03",,"0.10","0.0","0.0",,"102","78","  290","  300","18.1","23.9",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-04","3.36",,"0.00","0.0","0.0",,"101","77","  210","  220","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-05","4.25",,"0.00","0.0","0.0",,"103","83","  250","  190","12.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-06","4.70",,"0.00","0.0","0.0",,"102","83","  250","  220","13.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-07","3.13",,"0.00","0.0","0.0",,"104","80","  210","  220","13.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-08","2.24",,"0.00","0.0","0.0",,"107","80","  260","  200","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-09","2.91",,"0.00","0.0","0.0",,"109","79","  270","  270","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-10","4.70",,"0.03","0.0","0.0",,"101","84","  130","  150","18.1","27.1",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-11","4.47",,"0.00","0.0","0.0",,"105","83","  190","  220","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-12","5.37",,"0.00","0.0","0.0",,"102","83","  320","  320","23.0","35.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-13","4.92",,"0.15","0.0","0.0",,"99","75","  220","  190","13.0","18.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-14","4.92",,"0.00","0.0","0.0",,"102","82","   40","   30","18.1","21.9",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-15","5.59",,"0.00","0.0","0.0",,"100","82","  230","  210","14.1","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-16","4.25",,"0.00","0.0","0.0",,"100","75","  200","  200","16.1","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-17","3.36",,"0.00","0.0","0.0",,"101","76","  180","  190","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-18","3.13",,"0.00","0.0","0.0",,"104","73","  260","  250","12.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-19","3.58",,"0.00","0.0","0.0",,"103","77","  260","  260","14.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-20","3.58",,"0.00","0.0","0.0",,"100","80","   40","   40","17.0","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-21","3.80",,"0.00","0.0","0.0",,"103","82","  260","  220","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-22","3.13",,"0.00","0.0","0.0",,"107","79","  260","  270","12.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-23","4.92",,"0.23","0.0","0.0",,"106","77","  130","  140","23.9","35.1",,,"    1","    1","    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-24","4.92",,"0.00","0.0","0.0",,"101","79","   50","   50","14.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-25","3.13",,"0.00","0.0","0.0",,"106","80","  260","  240","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-26","3.80",,"0.00","0.0","0.0",,"109","83","   40","   40","25.9","35.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-27","4.47",,"0.00","0.0","0.0",,"107","85","   60","   10","16.1","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-28","4.03",,"0.00","0.0","0.0",,"110","87","   50","  100","23.0","30.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-29","4.03",,"0.00","0.0","0.0",,"107","85","   50","  210","13.0","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-30","4.03",,"0.00","0.0","0.0",,"106","85","   90","  110","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-08-31","4.70",,"0.00","0.0","0.0",,"106","84","  190","  140","14.1","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-01","3.36",,"0.00","0.0","0.0",,"108","81","  190","  200","14.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-02","3.58",,"0.00","0.0","0.0",,"100","83","  260","  250","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-03","4.92",,"0.00","0.0","0.0",,"103","82","  270","  220","12.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-04","5.59",,"0.00","0.0","0.0",,"102","79","  300","  290","16.1","27.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-05","4.70",,"0.00","0.0","0.0",,"106","82","   80","   80","23.9","34.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-06","3.13",,"0.00","0.0","0.0",,"107","82","  220","  220","13.0","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-07","4.92",,"0.00","0.0","0.0",,"102","83","  240","  240","19.9","27.1",,,"    1",,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-08","5.59",,"0.00","0.0","0.0",,"96","81","  100","  100","19.9","30.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-09","3.36",,"0.00","0.0","0.0",,"94","78","  250","  250","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-10","2.01",,"0.00","0.0","0.0",,"103","78","  190","  210","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-11","4.92",,"0.00","0.0","0.0",,"106","86","  100","   80","14.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-12","3.80",,"0.00","0.0","0.0",,"108","83","  250","  240","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-13","5.59",,"0.00","0.0","0.0",,"105","82","  250","  250","15.0","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-14","7.38",,"0.00","0.0","0.0",,"99","83","  260","  260","21.0","29.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-15","4.70",,"0.00","0.0","0.0",,"95","75","  260","  220","13.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-16","3.36",,"0.00","0.0","0.0",,"94","73","  210","  140","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-17","3.58",,"0.00","0.0","0.0",,"96","74","  220","  220","15.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-18","2.24",,"0.00","0.0","0.0",,"96","70","  200","  190","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-19","5.37",,"0.00","0.0","0.0",,"97","70","  230","  240","16.1","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-20","5.82",,"0.00","0.0","0.0",,"97","73","  190","  170","15.0","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-21","7.16",,"0.00","0.0","0.0",,"95","71","  220","  240","16.1","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-22","5.14",,"0.00","0.0","0.0",,"87","71","  260","  280","14.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-23","3.80",,"0.00","0.0","0.0",,"83","62","  250","  250","14.1","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-24","2.91",,"0.00","0.0","0.0",,"85","59","  230","  200","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-25","2.46",,"0.00","0.0","0.0",,"88","57","  240","  280","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-26","2.01",,"0.00","0.0","0.0",,"87","58","  260","  260","10.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-27","3.13",,"0.00","0.0","0.0",,"90","66","  260","  250","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-28","2.46",,"0.00","0.0","0.0",,"93","62","  260","  210","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-29","3.13",,"0.00","0.0","0.0",,"96","68","  180","  190","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-09-30","3.58",,"0.00","0.0","0.0",,"96","66","  230","  240","14.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-01","2.91",,"0.00","0.0","0.0",,"95","66","  180","  150","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-02","2.91",,"0.00","0.0","0.0",,"89","67","  260","  200","13.0","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-03","3.80",,"0.00","0.0","0.0",,"94","66","  160","  170","15.0","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-04","2.46",,"0.00","0.0","0.0",,"96","68","  250","  210","12.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-05","2.68",,"0.00","0.0","0.0",,"96","71","  250","  240","12.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-06","3.58",,"0.00","0.0","0.0",,"96","66","  240","  220","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-07","2.24",,"0.00","0.0","0.0",,"94","61","  240","  230","10.1","14.1",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-08","2.91",,"0.00","0.0","0.0",,"92","59","  260","  260","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-09","7.83",,"0.00","0.0","0.0",,"88","63","   50","   50","30.0","35.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-10","4.70",,"0.00","0.0","0.0",,"90","65","   50","   40","23.9","29.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-11","2.91",,"0.00","0.0","0.0",,"95","66","  130","  140","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-12","2.68",,"0.00","0.0","0.0",,"92","64","  240","  220","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-13","2.01",,"0.00","0.0","0.0",,"94","62","  240","  230","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-14","2.91",,"0.00","0.0","0.0",,"92","63","  270","  230","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-15","3.36",,"0.00","0.0","0.0",,"96","62","  330","   30","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-16","3.13",,"0.00","0.0","0.0",,"97","69","  130","  110","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-17","1.57",,"0.00","0.0","0.0",,"97","69","  190","  190","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-18","2.01",,"0.00","0.0","0.0",,"95","68","  230","  220","10.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-19","3.80",,"0.00","0.0","0.0",,"93","72","  170","  240","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-20","6.04",,"0.00","0.0","0.0",,"87","67","  250","  260","19.9","23.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-21","2.01",,"0.00","0.0","0.0",,"83","61","  230","  250","10.1","13.0",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-22","2.01",,"0.00","0.0","0.0",,"92","57","  260","  260","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-23","2.01",,"0.00","0.0","0.0",,"96","60","  250","  250","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-24","5.59",,"0.00","0.0","0.0",,"98","72","   20","   20","13.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-25","3.58",,"0.00","0.0","0.0",,"93","67","   70","  110","14.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-26","2.46",,"0.00","0.0","0.0",,"91","63","  230","  220","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-27","2.46",,"0.00","0.0","0.0",,"90","60","  250","  230","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-28","2.46",,"0.00","0.0","0.0",,"90","60","  210","  220","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-29","2.46",,"0.00","0.0","0.0",,"90","59","  190","  220","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-30","2.24",,"0.00","0.0","0.0",,"83","62","  130","  150","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-10-31","2.68",,"0.00","0.0","0.0",,"78","62","  150","  170","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-01","2.68",,"0.00","0.0","0.0",,"82","59","  230","  160","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-02","1.12",,"0.00","0.0","0.0",,"79","60","  240","  190","10.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-03","2.01",,"0.00","0.0","0.0",,"80","59","  220","  210","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-04","2.01",,"0.00","0.0","0.0",,"80","65","  150","  140","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-05","2.01",,"0.00","0.0","0.0",,"77","60","  150","  150","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-06","2.01",,"0.00","0.0","0.0",,"79","57","  170","  230","8.9","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-07","1.12",,"0.00","0.0","0.0",,"78","63","   40","  150","6.0","6.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-08","2.68",,"0.00","0.0","0.0",,"81","61","  270","  240","8.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-09","2.01",,"0.00","0.0","0.0",,"84","61","  220","  200","8.1","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-10","1.79",,"0.00","0.0","0.0",,"84","57","  250","  230","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-11","1.12",,"0.00","0.0","0.0",,"84","56","   10","  220","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-12","1.57",,"0.00","0.0","0.0",,"84","55","  360","  270","6.0","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-13","1.12",,"0.00","0.0","0.0",,"87","62","  220","   10","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2017-11-14","1.57",,"0.00","0.0","0.0",,"85","57","  150","  150","8.1","10.1",,,,,
